,CAPE,CAPE_Tv,CIN,CIN_Tv,Date,Station,Time
16718,96.34143215213328,188.90095171135746,-137.64071127085862,-29.873710361234398,1992-07-12,GJT,12
16719,0.0,0.0,0.0,0.0,1992-07-12,GRB,12
16720,149.26284704459195,269.180025153746,-314.04633838725323,-91.08464551223216,1992-07-12,GSO,12
16721,52.55336826478783,144.86635496570065,-307.71714714845604,-80.66789861959133,1992-07-12,IAD,12
16722,0.0,0.0,0.0,0.0,1992-07-12,INL,12
16723,4.266195381652534,85.4789273617264,-418.2863796683506,-125.70618795082181,1992-07-12,JAN,12
16724,0.0,0.0,0.0,0.0,1992-07-12,LBF,12
16725,2621.69030381856,2843.242048980783,-114.33227838887856,0.0,1992-07-12,LCH,12
16726,555.2152026852245,704.9058521631302,-273.9766486482899,-26.446708714009524,1992-07-12,LIX,12
16727,225.6949969640238,381.8871425520845,-239.62354896868973,-21.027874815360594,1992-07-12,LZK,12
16728,464.21497030270984,676.1030890483989,-0.0002468272219965934,0.0,1992-07-12,MAF,12
16729,0.0,0.0,0.0,0.0,1992-07-12,MFR,12
16730,40.87304400657906,251.6758601298085,-0.0030321667128398906,0.0,1992-07-12,NKX,12
16731,0.00021619705300850585,0.0,-1.8257022173998223,0.0,1992-07-12,OAK,12
16732,476.34231073381943,612.1596276180157,-241.0567850707315,-22.290025912263847,1992-07-12,OUN,12
16733,117.8829533830382,271.7895842859999,-92.57545286426345,-5.079353822069873,1992-07-12,PIT,12
16734,1.4002179323384747,3.5605876413402933,-14.244111294758724,0.0,1992-07-12,RAP,12
16735,801.7477668088126,992.1897550851095,0.0,0.0,1992-07-12,SLC,12
16736,1501.2553996544705,1745.4785331886096,-66.37598577778998,0.0,1992-07-12,TBW,12
16737,6.480627591666749,37.51788509394952,-406.4156377590828,-114.46028439315106,1992-07-12,TLH,12
16738,251.43820695999918,369.42911236726235,-251.38981564998235,-33.59804361385216,1992-07-12,TOP,12
16739,286.73474367965235,371.88685140087085,-251.71729394088922,-96.13073834886406,1992-07-12,TUS,12
16740,0.0,0.0,0.0,0.0,1992-07-12,UIL,12
16741,122.02033277895973,215.93087429220324,-340.66983365627766,-111.26393474790004,1992-07-12,WAL,12
16742,0.0,0.0,0.0,0.0,1992-07-12,WMW,12
16743,0.0,0.0,-8.640211349567092,-1.9977505903024535,1992-07-12,WPL,12
16744,0.0,0.0,0.0,0.0,1992-07-12,YMO,12
16745,0.0,0.0,-0.006213633688660598,-6.468036839516987e-16,1992-07-12,YQI,12
16746,98.82385382285018,177.652653264721,-113.18909079975562,-26.620022274369095,1992-07-13,ABQ,0
16747,164.51287337390949,432.6259794986934,-0.21640720817556033,0.0,1992-07-13,ALB,0
16748,1678.594943099001,1844.5461600691283,-17.515834950695616,0.0,1992-07-13,AMA,0
16749,213.84936697036463,315.7988988133384,0.0,0.0,1992-07-13,BIS,0
16750,1852.7234529841323,2097.6913136761873,-35.54776795688424,0.0,1992-07-13,BNA,0
16751,0.0,0.0,-0.5683245942215622,-0.1831288147818358,1992-07-13,BOI,0
16752,2249.004203453776,2437.3419243620765,-3.871345433105938,0.0,1992-07-13,BRO,0
16753,132.62868393860373,415.0947900428507,-0.7766477969060588,0.0,1992-07-13,BUF,0
16754,1.316915079870392,3.7568998105885516,-80.72772512030392,-32.23270286711149,1992-07-13,CAR,0
16755,3021.3739661469012,3328.0536962905726,-28.231120266358925,0.0,1992-07-13,CHS,0
16756,1983.7586742367014,2186.7487731302417,-34.76573135410938,0.0,1992-07-13,CRP,0
16757,2808.263560431568,3130.2660513886412,-0.0001499893830367007,0.0,1992-07-13,DDC,0
16758,496.8831646695266,677.3801463895254,-20.746836480395732,0.0,1992-07-13,DNR,0
16759,751.1928653533304,924.6418899669007,-2.219184357079991,0.0,1992-07-13,DRT,0
16760,60.24544589850616,133.25059573828787,-13.45120986530868,0.0,1992-07-13,GGW,0
16761,27.69727318288193,73.94971481443157,-13.899622825012822,0.0,1992-07-13,GJT,0
16762,0.6010685809385402,7.84308507931842,-0.18323437153412314,0.0,1992-07-13,GRB,0
16763,993.4995424632301,1395.8380145238993,-0.0032396721517317854,0.0,1992-07-13,GSO,0
16764,1874.8446536457218,2110.268677422145,-136.01384639171454,-16.862662583252046,1992-07-13,IAD,0
16765,26.058716556953527,50.01431518782034,-2.695702849767412,0.0,1992-07-13,INL,0
16766,1770.5198503071663,2039.6828163388338,0.0,0.0,1992-07-13,JAN,0
16767,766.5767223183709,1020.4181831994518,-0.0007066800281693936,0.0,1992-07-13,LBF,0
16768,3314.89401838939,3505.1810277903874,-0.8370006285369125,0.0,1992-07-13,LCH,0
16769,0.0,0.0,0.0,0.0,1992-07-13,LIX,0
16770,1676.6157007735987,1949.2309173844583,-10.051068113207592,0.0,1992-07-13,LZK,0
16771,366.82728719902735,518.0534905647797,0.0,0.0,1992-07-13,MFR,0
16772,0.0,0.0,-8.838880250989268,0.0,1992-07-13,NKX,0
16773,0.0,0.0,-14.06838909929533,0.0,1992-07-13,OAK,0
16774,2515.5429777350905,2897.306444606439,-0.00013405876131966868,0.0,1992-07-13,OUN,0
16775,1277.4288102566002,1524.6870225045122,-11.800360107059458,0.0,1992-07-13,PIT,0
16776,2.7419889072187575,8.295097098425213,-0.17159548980752784,0.0,1992-07-13,RAP,0
16777,139.0070510394723,241.16034366096864,-0.5131302525972241,0.0,1992-07-13,SLC,0
16778,283.81880301598176,416.4935834384683,-308.8939908689646,-71.20153818474373,1992-07-13,TBW,0
16779,2086.989491071906,2374.6304354554254,-25.16119664248851,-1.0885903594695951,1992-07-13,TLH,0
16780,2508.8366412128908,2742.6618586775835,-39.01662025799827,0.0,1992-07-13,TOP,0
16781,1.4398665843655884e-05,0.0,0.0,0.0,1992-07-13,UIL,0
16782,0.0,0.0,-87.68676275894448,-2.513583607498477,1992-07-13,WAL,0
16783,0.06191114278604361,0.0,-1.800104330668332,0.0,1992-07-13,WMW,0
16784,74.17534700579132,104.81206437724558,-13.929006275134356,0.0,1992-07-13,WPL,0
16785,0.0,0.0,0.0,0.0,1992-07-13,YMO,0
16786,0.0,0.0,-21.704013769789732,-12.462215082627218,1992-07-13,YQI,0
16787,53.456117654599716,123.00120931206506,-97.03141477718678,-17.65315870629072,1992-07-13,ABQ,12
16788,234.0515212537606,440.71564453947275,-14.544079458181487,0.0,1992-07-13,ADN,12
16789,599.1887794617189,889.0064174274772,-14.31687885373769,0.0,1992-07-13,ALB,12
16790,65.91724761440567,109.69167482185777,-502.3248093674528,-250.1633558690452,1992-07-13,AMA,12
16791,54.1148809759585,115.48160129985136,-39.59690565238885,0.0,1992-07-13,BIS,12
16792,0.0,0.0,0.0,0.0,1992-07-13,BNA,12
16793,0.0,0.0,0.0,0.0,1992-07-13,BOI,12
16794,1525.47309536419,1763.0050869811632,-66.11564717345288,0.0,1992-07-13,BRO,12
16795,35.33174794005327,142.75201237095166,-0.4245554511665648,0.0,1992-07-13,BUF,12
16796,0.0,0.0,0.0,0.0,1992-07-13,CAR,12
16797,0.0,0.0,-0.1626055191960768,0.0,1992-07-13,CHH,12
16798,594.9127812189049,772.8288738889896,-239.38869243617253,-8.945596263719576,1992-07-13,CHS,12
16799,2020.7274597043386,2253.911377830095,-76.12551368482465,0.0,1992-07-13,CRP,12
16800,234.85013825298788,338.69665071711154,-391.6950335334847,-136.64927771994405,1992-07-13,DDC,12
16801,94.09561629383192,152.48234963437093,-164.63933447418654,-57.32581328193339,1992-07-13,DNR,12
16802,0.0,0.0,-1.8276254663125615,-0.7571172855523649,1992-07-13,GGW,12
16803,197.2449944136024,293.54291012369964,-36.183187163183455,0.0,1992-07-13,GJT,12
16804,0.0,0.0,0.0,0.0,1992-07-13,GRB,12
16805,0.0,0.0,-34.26840033355648,-15.561067572161594,1992-07-13,GSO,12
16806,0.0,0.0,0.0,0.0,1992-07-13,IAD,12
16807,0.0,0.0,0.0,0.0,1992-07-13,INL,12
16808,1385.082628924498,1642.1049744046682,-84.01122917538223,0.0,1992-07-13,JAN,12
16809,6.128294600644968,17.896565604127925,-213.98109236910167,-60.340315369820075,1992-07-13,LBF,12
16810,1344.6981554251,1621.674179253145,-78.11692890968706,0.0,1992-07-13,LCH,12
16811,157.50406130942605,246.38170403119935,-391.5001495623856,-108.1691627450243,1992-07-13,LZK,12
16812,366.581396752314,477.68273214091033,-265.4502867696046,-64.77868491413311,1992-07-13,MAF,12
16813,0.0,0.0,0.0,0.0,1992-07-13,MFR,12
16814,207.0405860102017,387.32545356533956,-0.003034327631247542,0.0,1992-07-13,NKX,12
16815,0.0,0.0,0.0,0.0,1992-07-13,OAK,12
16816,439.532465032879,495.4559137464129,-312.19173401146685,-64.96804166939779,1992-07-13,OUN,12
16817,96.22914945624835,367.64485837904465,-0.004972722085772122,0.0,1992-07-13,PIT,12
16818,20.671190696330836,72.93046644710755,-12.163501001867006,0.0,1992-07-13,RAP,12
16819,0.0,0.0,-39.55175725232703,-20.736797816904925,1992-07-13,SLC,12
16820,327.43889636340737,460.3270826967537,-254.02354687266242,-14.571513705822202,1992-07-13,TBW,12
16821,15.600657238677721,83.66779696176684,-182.03849162990676,-13.987554829065145,1992-07-13,TLH,12
16822,433.87486712918087,554.0856911865081,-347.16983878285504,-87.65087345630852,1992-07-13,TOP,12
16823,0.0,0.0,0.0,0.0,1992-07-13,TUS,12
16824,10.48961804471132,56.687924590841526,-0.2847180679620326,0.0,1992-07-13,UIL,12
16825,518.1482308974183,691.8503250208906,-297.2301326065863,-72.51598911960482,1992-07-13,WAL,12
16826,4.098532836688799,30.265221084668894,-6.154927665610459,0.0,1992-07-13,WMW,12
16827,1.9496651007991415,8.026516478259888,-76.86596894924746,-36.21996213143738,1992-07-13,WPL,12
16828,0.0,0.0,0.0,0.0,1992-07-13,YMO,12
16829,0.0,0.0,0.0,0.0,1992-07-13,YQI,12
16830,508.50322533453294,609.8243803293213,-87.18869222690535,-14.087873678841973,1992-07-14,ABQ,0
16831,100.05936590740922,176.9896947627942,-25.539458893735443,0.0,1992-07-14,ALB,0
16832,1882.2293552007332,2066.8320761505656,0.0,0.0,1992-07-14,AMA,0
16833,803.6132200653911,990.9675052748222,0.0,0.0,1992-07-14,BIS,0
16834,2434.12670534385,2840.7591386386543,-0.1274364857807467,0.0,1992-07-14,BNA,0
16835,0.0,0.0,-35.29552675844381,-31.919676986232083,1992-07-14,BOI,0
16836,2183.821978995229,2444.898895865419,-5.608772332291676,0.0,1992-07-14,BRO,0
16837,1.2027920602667455,0.0,-3.9969690820857458,0.0,1992-07-14,BUF,0
16838,228.47810507935483,398.2223812111919,-0.00012404644572729608,0.0,1992-07-14,CAR,0
16839,0.24354351314107525,0.0,-50.96026049659037,-3.4064165947526277,1992-07-14,CHH,0
16840,3054.310442611245,3314.6116851494176,-35.85327285655254,0.0,1992-07-14,CHS,0
16841,1343.6373518164573,1582.1814876878173,-49.48118130427639,0.0,1992-07-14,CRP,0
16842,2.148357640497413,78.86737863574992,-0.00014551637409273657,0.0,1992-07-14,DDC,0
16843,85.35542484614332,162.26566460293265,-0.0008570413715716865,0.0,1992-07-14,DNR,0
16844,377.0108105000844,616.3218504221388,-0.000380294864507548,0.0,1992-07-14,DRT,0
16845,126.6750270227471,206.33269677401816,-4.320628844521248,0.0,1992-07-14,GGW,0
16846,203.8333851537114,293.43046588501727,0.0,0.0,1992-07-14,GJT,0
16847,26.412356495940017,86.98257360557584,0.0,0.0,1992-07-14,GRB,0
16848,8.111764097717998,92.62238095536247,-0.01951576895838867,0.0,1992-07-14,GSO,0
16849,1658.8122671220062,1963.2512933254225,-25.558811463760453,0.0,1992-07-14,IAD,0
16850,38.31444305959333,77.99616230464899,-0.024123415893717443,0.0,1992-07-14,INL,0
16851,1995.695484134883,2274.3113787043276,0.0,0.0,1992-07-14,JAN,0
16852,337.8823185833224,508.7981486074031,0.0,0.0,1992-07-14,LBF,0
16853,2467.889617278893,2795.261708491107,-0.02407194192840338,0.0,1992-07-14,LCH,0
16854,1637.8028216498128,1888.3118211592978,-14.753373098687161,0.0,1992-07-14,LIX,0
16855,670.5365459771976,826.145147064579,-69.82320056665975,0.0,1992-07-14,LZK,0
16856,165.929612740191,306.2272942308348,-0.00020636008226155352,0.0,1992-07-14,MAF,0
16857,0.0,0.0,-2.600536018392458e-16,0.0,1992-07-14,MFR,0
16858,378.39563549267507,575.4985413018371,-32.7472252588838,0.0,1992-07-14,NKX,0
16859,0.0,0.0,-45.300518636853646,-14.771049399300596,1992-07-14,OAK,0
16860,2394.3023212901358,2797.110852621204,-0.00013370799432346872,0.0,1992-07-14,OUN,0
16861,45.80938617711519,263.61143528024616,-0.0005232085343499463,0.0,1992-07-14,PIT,0
16862,274.9404572485659,383.30319615961207,-3.209351051373962,0.0,1992-07-14,RAP,0
16863,0.0,0.0,-4.630109660003625,0.0,1992-07-14,SLC,0
16864,2436.157058056272,2813.8789641229223,0.0,0.0,1992-07-14,TBW,0
16865,1391.265585579108,1654.7184238605694,-25.724622859980766,0.0,1992-07-14,TLH,0
16866,0.0,0.0,-110.5256638688838,0.0,1992-07-14,TOP,0
16867,26.503834207212957,13.836635962683298,-76.4901311285708,-23.330053818450722,1992-07-14,TUS,0
16868,28.788440387051484,62.24139787579825,0.0,0.0,1992-07-14,UIL,0
16869,76.52090198806494,173.5501899543185,-222.77365978058384,-7.943993284087937,1992-07-14,WAL,0
16870,52.52824168574384,76.9109715187573,-23.909424167625236,0.0,1992-07-14,WMW,0
16871,0.0,0.0,-4.007705180426168,-2.548561229657316,1992-07-14,WPL,0
16872,26.27950518894395,36.05174566420169,-15.212729238893305,0.0,1992-07-14,YMO,0
16873,0.35487105716670275,0.0,-0.31995984840970004,0.0,1992-07-14,YQI,0
16874,2.2513221942038895,10.724225269881758,-366.75131907738114,-230.7014485405821,1992-07-14,ABQ,12
16875,476.8980259978685,673.6403933854565,-14.818508991088159,0.0,1992-07-14,ADN,12
16876,0.0,0.0,0.0,0.0,1992-07-14,ALB,12
16877,0.22248030555028273,0.0,-441.9725300656714,-208.42743741078635,1992-07-14,AMA,12
16878,7.215373031996289,9.964080054064445,-218.69150421657372,-72.15154349450052,1992-07-14,BIS,12
16879,143.9546759903281,259.143726353717,-243.2579922098513,-34.571175217514764,1992-07-14,BNA,12
16880,0.0,0.0,0.0,0.0,1992-07-14,BOI,12
16881,484.9251951181025,631.4992052894933,-198.44005886635006,-3.715717448152127,1992-07-14,BRO,12
16882,0.0,0.0,-0.6294399287061279,0.0,1992-07-14,BUF,12
16883,0.0,0.0,0.0,0.0,1992-07-14,CAR,12
16884,0.0,0.0,0.0,0.0,1992-07-14,CHH,12
16885,1090.061079149454,1380.2933858690785,-100.41781734286927,-0.1637029890637533,1992-07-14,CHS,12
16886,1991.2557751604784,2223.3347720299253,-64.12995322625162,0.0,1992-07-14,CRP,12
16887,1.731497902726057,2.846692365999443,-398.15271530292324,-185.46961962473688,1992-07-14,DDC,12
16888,0.7409397031086866,0.0,-510.9471511136092,-377.30170277187773,1992-07-14,DNR,12
16889,527.8637145173051,660.7702366746638,-325.7996909356341,-83.19354572710137,1992-07-14,DRT,12
16890,0.0,0.0,0.0,0.0,1992-07-14,GGW,12
16891,0.0,0.0,0.0,0.0,1992-07-14,GJT,12
16892,0.0,0.0,0.0,0.0,1992-07-14,GRB,12
16893,571.026469532688,754.9391413776185,-278.2415855999481,-61.378541235873044,1992-07-14,GSO,12
16894,4.61331157300554,21.61250484258664,-425.4585472088372,-133.3343884359933,1992-07-14,IAD,12
16895,0.0,0.0,0.0,0.0,1992-07-14,INL,12
16896,1074.0667320203036,1262.0269355526755,-86.90487955352981,0.0,1992-07-14,JAN,12
16897,0.0,0.0,0.0,0.0,1992-07-14,LBF,12
16898,3419.2587932488677,3783.520440728452,-20.925490693661327,0.0,1992-07-14,LCH,12
16899,348.27684337332437,501.61603147922364,-189.22673581884928,-10.204454669264647,1992-07-14,LIX,12
16900,535.270229746324,677.6381540465621,-216.0349741547142,-13.915869838420834,1992-07-14,LZK,12
16901,589.3976689328127,696.5037035401418,-502.4092123216378,-262.7519174854519,1992-07-14,MAF,12
16902,0.0,0.0,-36.32806836762103,-13.73843760092543,1992-07-14,MFR,12
16903,0.0,0.0,0.0,0.0,1992-07-14,NKX,12
16904,0.0,0.0,-0.5473267869346867,0.0,1992-07-14,OAK,12
16905,32.052823248270286,56.15465959605721,-278.44362523700073,-83.97198322146242,1992-07-14,OUN,12
16906,275.30812427750607,474.640977012519,-147.38306073041196,-10.871258566930754,1992-07-14,PIT,12
16907,0.0,0.0,0.0,0.0,1992-07-14,RAP,12
16908,0.0,0.0,-214.34374112768896,-178.27389394920684,1992-07-14,SLC,12
16909,281.81385844753476,435.7668868781428,-278.105292298593,-40.459390613406136,1992-07-14,TBW,12
16910,0.0,0.0,0.0,0.0,1992-07-14,TLH,12
16911,246.6630730615799,474.97401719461214,-47.72659255730658,0.0,1992-07-14,TOP,12
16912,0.0,0.0,0.0,0.0,1992-07-14,TUS,12
16913,25.28289710950301,41.043838074718195,-8.698219303946225,0.0,1992-07-14,UIL,12
16914,81.2729963673129,146.25559418749884,-365.1799148202874,-58.08462937912041,1992-07-14,WAL,12
16915,0.0,0.0,0.0,0.0,1992-07-14,WMW,12
16916,0.0,0.0,0.0,0.0,1992-07-14,WPL,12
16917,0.0,0.0,-59.23137538623331,-47.90992920723995,1992-07-14,YMO,12
16918,0.0,0.0,-3.473698314297499,-0.16581684327732207,1992-07-14,YQI,12
16919,139.1315092831317,201.87092429164136,0.0,0.0,1992-07-15,ABQ,0
16920,1666.90727461322,1994.6821069875225,0.0,0.0,1992-07-15,ALB,0
16921,799.6446180832132,870.6916070857031,-31.807545352165718,-3.4699705106603287,1992-07-15,AMA,0
16922,795.7849765215781,895.1923362678855,-20.119738557299254,0.0,1992-07-15,BIS,0
16923,2118.4591819212624,2406.583923055445,-51.98299121270894,0.0,1992-07-15,BNA,0
16924,0.0,0.0,-91.04034700192884,-79.5104851049083,1992-07-15,BOI,0
16925,2587.7664916973213,2772.0112123333774,-85.51653741812477,0.0,1992-07-15,BRO,0
16926,0.0,0.0,0.0,0.0,1992-07-15,BUF,0
16927,24.42007677830146,68.82927306828836,-43.73570077326051,0.0,1992-07-15,CAR,0
16928,0.0,0.0,0.0,0.0,1992-07-15,CHH,0
16929,1496.4003438284112,1726.6897276559978,-33.83015162731464,0.0,1992-07-15,CHS,0
16930,1637.0685963573853,1823.7344119458367,-170.5542675648257,0.0,1992-07-15,CRP,0
16931,1407.9132901687774,1651.9392293399264,-0.005501078413639371,0.0,1992-07-15,DDC,0
16932,1.0009573185610978,7.412876142475412,-0.9192289106346793,0.0,1992-07-15,DNR,0
16933,1301.138000262175,1565.797681726468,-0.00028928701192550713,0.0,1992-07-15,DRT,0
16934,163.3608965526736,236.19407250602995,-98.54277461399377,-29.44733864976099,1992-07-15,GGW,0
16935,71.71250308991758,86.92291536183717,-6.127808328474724,0.0,1992-07-15,GJT,0
16936,26.649233142576147,105.84036481863897,-0.7090676244632509,0.0,1992-07-15,GRB,0
16937,5.955995724956764,172.07046363100307,-0.003248868200044016,0.0,1992-07-15,GSO,0
16938,2075.3041162098884,2289.837045546144,-178.81865505147172,-8.561087035057913,1992-07-15,IAD,0
16939,0.0,0.0,-3.5983241194603433,0.0,1992-07-15,INL,0
16940,0.006190352716697638,53.23689655220072,-0.45386836611784653,0.0,1992-07-15,JAN,0
16941,1738.3985770209497,1852.2972986057387,0.0,0.0,1992-07-15,LBF,0
16942,3555.263658005808,3900.714232911566,-1.3635274150998247,0.0,1992-07-15,LCH,0
16943,1887.0231591299525,2220.064670374635,-4.496010484982087,0.0,1992-07-15,LIX,0
16944,1941.9791921385731,2239.586097377794,-35.975221806355385,0.0,1992-07-15,LZK,0
16945,16.77589704845075,54.1987503645685,0.0,0.0,1992-07-15,MAF,0
16946,1358.5492823945833,1522.07822111063,0.0,0.0,1992-07-15,MFR,0
16947,121.15504113548808,227.18834979982216,-344.1282879664174,-119.01700508077667,1992-07-15,NKX,0
16948,2.8032378223611656,12.06432221832134,-0.005946023341758239,0.0,1992-07-15,OAK,0
16949,1253.1250350881662,1504.191587539567,-0.00018464894130819053,0.0,1992-07-15,OUN,0
16950,620.6610900974767,954.089502593068,-0.004966632743509827,0.0,1992-07-15,PIT,0
16951,1347.9776204148486,1464.6342972849234,0.0,0.0,1992-07-15,RAP,0
16952,476.06029634744806,545.2932346941365,-28.820706777815765,-4.4419613416735215,1992-07-15,SLC,0
16953,3542.0985230960146,3787.5241489797927,-38.14666433935633,0.0,1992-07-15,TBW,0
16954,422.94045993064475,643.5992734150221,-121.95337262080427,-3.30185234381037,1992-07-15,TLH,0
16955,1138.6710064634156,1310.3857678423728,-8.006189843030235,0.0,1992-07-15,TOP,0
16956,43.58345318702022,89.91846036647325,0.0,0.0,1992-07-15,TUS,0
16957,0.0,0.0,0.0,0.0,1992-07-15,UIL,0
16958,909.0802549489088,1105.312628823756,-0.00021204801636441902,0.0,1992-07-15,WAL,0
16959,83.15939889848202,162.85305213581154,-11.947906222421281,0.0,1992-07-15,WMW,0
16960,346.8200862168485,447.7494769727349,-148.9701020035767,-65.58816118082511,1992-07-15,WPL,0
16961,0.0,0.0,0.0,0.0,1992-07-15,YMO,0
16962,0.0,0.0,0.0,0.0,1992-07-15,YQI,0
16963,0.0,0.0,-280.50679978980656,-243.7067279610195,1992-07-15,ABQ,12
16964,15.917982883920896,68.83200494529595,-442.8733708547521,-162.09293353566474,1992-07-15,ADN,12
16965,0.3067905211713655,1.4473901887252953,-0.9108237701595723,0.0,1992-07-15,ALB,12
16966,2067.7791534964244,2204.698421142058,-237.4631994296125,-45.41243104895658,1992-07-15,AMA,12
16967,0.0,0.0,-6.420379380607748,-0.08005986865321137,1992-07-15,BIS,12
16968,754.1535105118833,1073.7336135343373,-12.618584341032578,0.0,1992-07-15,BNA,12
16969,0.0,0.0,0.0,0.0,1992-07-15,BOI,12
16970,2765.55524836503,2992.412490385233,-32.32184422505688,0.0,1992-07-15,BRO,12
16971,0.0,0.0,0.0,0.0,1992-07-15,CAR,12
16972,0.0,0.0,0.0,0.0,1992-07-15,CHH,12
16973,877.0632604822824,1043.2953811480184,-100.26683774792734,0.0,1992-07-15,CHS,12
16974,1797.489256922981,2010.4096239748692,-116.60829223897075,0.0,1992-07-15,CRP,12
16975,1047.3357189039152,1124.5273879378722,-486.44005319797816,-229.38762311642836,1992-07-15,DDC,12
16976,0.0,0.0,0.0,0.0,1992-07-15,DNR,12
16977,0.0,0.0,0.0,0.0,1992-07-15,GGW,12
16978,0.0,0.0,0.0,0.0,1992-07-15,GJT,12
16979,0.0,0.0,0.0,0.0,1992-07-15,GRB,12
16980,502.97577246908844,689.4521165888659,-133.4242468843197,-5.971524371720058,1992-07-15,GSO,12
16981,0.0,0.0,-174.0397163625094,-18.87837217149387,1992-07-15,IAD,12
16982,0.2139245326384486,1.470249709857915,-287.5020037913884,-119.29888330775101,1992-07-15,INL,12
16983,1175.4382446749164,1484.1009297420064,-6.779911753798177,0.0,1992-07-15,JAN,12
16984,1.572049212981512,0.0,-925.4775977179432,-600.7487246658363,1992-07-15,LBF,12
16985,4211.093188513377,4615.057473887215,-6.265927562238886,0.0,1992-07-15,LCH,12
16986,1858.5797758696187,2164.0320200673227,-32.25842465430981,0.0,1992-07-15,LIX,12
16987,165.58364774007885,273.578612290261,-260.0436010971984,-29.051774526639726,1992-07-15,LZK,12
16988,410.4341130480272,480.4386509738335,-576.4023130065258,-325.11684510990716,1992-07-15,MAF,12
16989,0.0,0.0,0.0,0.0,1992-07-15,MFR,12
16990,0.21510102857908148,0.49321381712116963,-0.010965045537503425,0.0,1992-07-15,NKX,12
16991,0.0,0.0,0.0,0.0,1992-07-15,OAK,12
16992,994.64904525741,1114.7067266158035,-315.9248629260642,-79.79615477400128,1992-07-15,OUN,12
16993,57.54355433534428,147.3589405147373,-153.11198130335978,-0.08692688530991789,1992-07-15,PIT,12
16994,0.0,0.0,0.0,0.0,1992-07-15,RAP,12
16995,4.712331238980598,8.90530248940188,-609.6538725482253,-422.67918988544017,1992-07-15,SLC,12
16996,713.4261488517451,903.2549635035563,-164.9329419923349,-0.9506650614268337,1992-07-15,TBW,12
16997,93.36181247122134,228.76215837866016,-228.36150257692998,-22.50757120539604,1992-07-15,TLH,12
16998,167.35695354218998,291.7859362306903,-412.14459948966294,-164.67524343041333,1992-07-15,TOP,12
16999,0.0,0.0,0.0,0.0,1992-07-15,TUS,12
17000,0.0,0.0,0.0,0.0,1992-07-15,UIL,12
17001,1664.251240104944,1865.2912084114541,-150.54693912587285,-4.8905355633238345,1992-07-15,WAL,12
17002,0.0,0.0,0.0,0.0,1992-07-15,WMW,12
17003,0.0,0.0,-50.18110107507997,-35.20682925134603,1992-07-15,WPL,12
17004,0.0,0.0,0.0,0.0,1992-07-15,YMO,12
17005,0.37764391054649166,0.0,-0.07746488348309138,0.0,1992-07-15,YQI,12
17006,0.0,0.0,-15.606143033964694,-4.512422922450356,1992-07-16,ABQ,0
17007,10.639258867646703,96.6562297465946,-0.659293244505212,0.0,1992-07-16,ALB,0
17008,492.05092041303425,618.6917016061809,-74.01623897776929,-0.7998035486301718,1992-07-16,AMA,0
17009,0.0,0.0,-54.525774314374694,-12.06374016848202,1992-07-16,BIS,0
17010,730.4037246778992,1009.034063376375,-15.545436284031014,0.0,1992-07-16,BNA,0
17011,0.0,0.0,-157.84737120950786,-145.4002442146103,1992-07-16,BOI,0
17012,2539.0202194540498,2846.307640095087,-10.387036903056396,0.0,1992-07-16,BRO,0
17013,3.826107854931708,30.941686834091325,-0.001117389292424248,0.0,1992-07-16,BUF,0
17014,0.6938327070173557,10.057016240068101,-0.0001236230067586073,0.0,1992-07-16,CAR,0
17015,0.19169363826639882,0.9921459901604587,0.0,0.0,1992-07-16,CHH,0
17016,0.0,0.0,-13.871608898487684,0.0,1992-07-16,CHS,0
17017,3294.7831935503386,3733.6331210901617,-0.14970063860384708,0.0,1992-07-16,CRP,0
17018,98.66300743971036,163.8443808400655,-226.80386315718792,-92.2387106645301,1992-07-16,DDC,0
17019,2.095381243657664,5.34919074835577,-347.69531538881245,-152.29703692637472,1992-07-16,DNR,0
17020,481.2465159521787,725.8455328780769,-0.00013521772583379802,0.0,1992-07-16,DRT,0
17021,307.5165254504534,389.8927621482944,0.0,0.0,1992-07-16,GGW,0
17022,127.2229632603713,168.38879726897787,-80.56503752311912,-24.953532697711793,1992-07-16,GJT,0
17023,2.2819009400037005,4.595335716646418,-45.20909844735615,0.0,1992-07-16,GRB,0
17024,1077.3304923287576,1456.187507301182,-0.003242927973766873,0.0,1992-07-16,GSO,0
17025,453.0629899008062,673.2021719079195,-116.41530174229158,-10.530118081997887,1992-07-16,IAD,0
17026,533.3865651777951,613.9621766916496,-2.3547228441011114,0.0,1992-07-16,INL,0
17027,881.7958378113834,1124.7018458599523,-77.31667671340396,0.0,1992-07-16,JAN,0
17028,95.49792342162985,142.5401689807198,-220.23573207511456,-88.02620481382102,1992-07-16,LBF,0
17029,0.0,0.0,-30.78221708156787,0.0,1992-07-16,LCH,0
17030,2076.301058830458,2439.6379997805584,-4.673270816206211,0.0,1992-07-16,LIX,0
17031,0.0,0.0,-9.355987504081032,-0.2720427426792853,1992-07-16,LZK,0
17032,220.21956835441864,444.3739790062608,-0.00015429325319958498,0.0,1992-07-16,MAF,0
17033,765.1562614109625,806.1100181774959,-132.90949290588352,-18.10412285271404,1992-07-16,MFR,0
17034,0.32443452035624043,0.0,-872.7358109439385,-501.94676769314,1992-07-16,NKX,0
17035,0.0,0.0,-83.37029013055717,-73.87414243386162,1992-07-16,OAK,0
17036,4126.857596212698,4480.598249214613,-0.0018886454278996983,0.0,1992-07-16,OUN,0
